pozycja,player_slug,klub_slug,nazwa,wartosc
1,bartosz-nowak,gks-katowice,Bartosz NowakGKS Katowice,151
2,bartosz-wolski,motor-lublin,Bartosz WolskiMotor Lublin,143
3,erik-janza,gornik-zabrze,Erik JanžaGórnik Zabrze,107
4,francisco-javier-alvarez-rodriguez,widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,93
5,dawid-banik,korona-kielce,Dawid BłanikKorona Kielce,91
5,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,91
7,joel-vieira-pereira,lech-poznan,Joel PereiraLech Poznań,90
8,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,87
9,damian-dabrowski,zagebie-lubin,Damian DąbrowskiKGHM Zagłębie Lubin,81
10,sebastian-kerk,arka-gdynia,Sebastian KerkArka Gdynia,78
11,damian-hilbrycht,nieciecza,Damian HilbrychtNieciecza,67
12,mateusz-andrzej-klich,cracovia,Mateusz Andrzej KlichCracovia,59
13,rifet-kapic,lechia-gdansk,Rifet KapičLechia Gdańsk,58
14,rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,57
15,maciej-ambrosiewicz,nieciecza,Maciej AmbrosiewiczNieciecza,54
16,daniel-pacheco-lobato,wisla-plock,Dani PachecoWisła Płock,53
17,juergen-farid-elitim-sepulveda,legia-warszawa,Juergen Farid Elitim SepúlvedaLegia Warszawa,52
18,marc-navarro-ceciliano,arka-gdynia,Marc Navarro CecilianoArka Gdynia,50
18,roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,50
20,quentin-boisgard,piast-gliwice,Quentin BoisgardPiast Gliwice,48
20,marko-bulat,rakow-czestochowa,Marko BulatRaków Częstochowa,48
22,quentin-lecoeuche,wisla-plock,Quentin LecoeucheWisła Płock,46
22,ivan-zhelizko,lechia-gdansk,Ivan ZhelizkoLechia Gdańsk,46
24,aleksandar-cirkovic,lechia-gdansk,Aleksandar ĆirkovićLechia Gdańsk,43
25,vahan-bichakhchyan,legia-warszawa,Vahan BichakhchyanLegia Warszawa,41
26,amir-fouad-aboud-al-ammari,cracovia,Amir Al AmmariCracovia,39
26,michael-ameyaw,rakow-czestochowa,Michael AmeyawRaków Częstochowa,39
28,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,37
28,jason-eyenga-lokilo,piast-gliwice,Jason Eyenga LokiloPiast Gliwice,37
30,mikkel-maigaard-jakobsen,cracovia,Mikkel Maigaard JakobsenCracovia,33
