pozycja,player_slug,klub_slug,nazwa,wartosc
1,efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,37
2,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,35
3,jesus-imaz-balleste,jagiellonia-bialystok,Jesús Imaz BallestéJagiellonia Białystok,26
4,sebastian-bergier,gks-katowice,Sebastian BergierGKS Katowice,18
5,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,17
6,luka-zahovic,gornik-zabrze,Luka ZahovićGórnik Zabrze,16
7,taofeek-ajibade-ismaheel,gornik-zabrze,Taofeek Ajibade IsmaheelGórnik Zabrze,13
7,tomas-bobcek,lechia-gdansk,Tomáš BobčekLechia Gdańsk,13
7,camilo-andres-mena-marquez,lechia-gdansk,Camilo Andrés Mena MárquezLechia Gdańsk,13
10,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,12
11,michalis-kosidis,puszcza-niepolomice,Michalis KosidisPuszcza Niepołomice,11
11,jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,11
13,darko-churlinov,jagiellonia-bialystok,Darko ChurlinovJagiellonia Białystok,10
13,afonso-gamelas-de-pinho-sousa,lech-poznan,Afonso SousaLech Poznań,10
13,bohdan-viunnyk,lechia-gdansk,Bohdan ViunnykLechia Gdańsk,10
16,fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,9
17,jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,8
17,mohamed-lamine-diaby-fadiga,jagiellonia-bialystok,Mohamed Lamine Diaby-FadigaJagiellonia Białystok,8
17,oskar-repka,gks-katowice,Oskar RepkaGKS Katowice,8
17,kacper-sezonienko,lechia-gdansk,Kacper SezonienkoLechia Gdańsk,8
17,adam-zrelak,gks-katowice,Adam ZreľákGKS Katowice,8
22,dawid-abramowicz,puszcza-niepolomice,Dawid AbramowiczPuszcza Niepołomice,7
23,tomas-huk,piast-gliwice,Tomáš HukPiast Gliwice,6
23,jarosaw-kubicki,jagiellonia-bialystok,Jarosław KubickiJagiellonia Białystok,6
23,kacper-ukasiak,pogon-szczecin,Kacper ŁukasiakPogoń Szczecin,6
