pozycja,player_slug,klub_slug,nazwa,wartosc
1,patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,7
1,dani-ramirez,lks-lodz,Dani RamírezŁKS Łódź,7
3,erik-exposito,slask-wroclaw,Erik Alexander Expósito HernándezŚląsk Wrocław,6
4,artur-craciun,puszcza-niepolomice,Artur CrăciunPuszcza Niepołomice,5
4,kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,5
4,afimico-pululu,jagiellonia-bialystok,Afimico PululuJagiellonia Białystok,5
4,josue-pesqueira,legia-warszawa,JosuéLegia Warszawa,5
4,daniel-szczepan,ruch-chorzow,Daniel SzczepanRuch Chorzów,5
9,kajetan-szmyt,warta-poznan,Kajetan SzmytWarta Poznań,4
10,bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,3
10,bartomiej-wdowik,jagiellonia-bialystok,Bartłomiej WdowikJagiellonia Białystok,3
10,daisuke-yokota,gornik-zabrze,Daisuke YokotaGórnik Zabrze,3
10,ukasz-zwolinski,rakow-czestochowa,Łukasz Piotr ZwolińskiRaków Częstochowa,3
14,kacper-chodyna,zagebie-lubin,Kacper ChodynaKGHM Zagłębie Lubin,2
14,adrian-dalmau-vaquer,korona-kielce,Adrián Dalmau VaquerKorona Kielce,2
14,david-gonzalez-plata,korona-kielce,NonoKorona Kielce,2
14,karol-knap,cracovia,Karol KnapCracovia,2
14,matias-nahuel-leiva-esquivel,slask-wroclaw,Matías Nahuel Leiva EsquivelŚląsk Wrocław,2
14,bartosz-nowak,rakow-czestochowa,Bartosz NowakRaków Częstochowa,2
14,ukasz-soowiej,puszcza-niepolomice,Łukasz SołowiejPuszcza Niepołomice,2
21,jani-atanasov,cracovia,Jani AtanasovCracovia,1
21,micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,1
21,lawrence-ennali,gornik-zabrze,Lawrence EnnaliGórnik Zabrze,1
21,marton-eppel-1,warta-poznan,Márton EppelWarta Poznań,1
21,krystian-getinger,stal-mielec,Krystian GetingerStal Mielec,1
21,mikael-ishak,lech-poznan,Mikael IshakLech Poznań,1
21,blaz-kramer,legia-warszawa,Blaž KramerLegia Warszawa,1
21,imad-rondic,widzew-lodz,Imad RondićWidzew Łódź,1
21,maciej-rosoek,legia-warszawa,Maciej RosołekLegia Warszawa,1
21,ilya-shkurin,stal-mielec,Ilya ShkurinStal Mielec,1
21,filip-szymczak,lech-poznan,Filip SzymczakLech Poznań,1
21,kay-tejan,lks-lodz,Kay Sheku TejanŁKS Łódź,1
21,lisandro-pedro-varela-semedo,radomiak-radom,Lisandro SemedoRadomiak Radom,1
21,kristoffer-velde,lech-poznan,Kristoffer VeldeLech Poznań,1
21,kamil-zapolnik,puszcza-niepolomice,Kamil ZapolnikPuszcza Niepołomice,1
